5,0000;10,0000;0,7942;0,7991;0,7940;22,4976
6,0000;10,0000;0,7977;0,8034;0,7974;19,4876
7,0000;10,0000;0,7990;0,8048;0,7986;16,7326
8,0000;10,0000;0,8066;0,8134;0,8062;14,6761
9,0000;10,0000;0,8018;0,8064;0,8015;13,5857
10,0000;10,0000;0,8059;0,8109;0,8057;11,9937
11,0000;10,0000;0,8101;0,8147;0,8098;11,1551
12,0000;10,0000;0,8031;0,8086;0,8028;10,3235
13,0000;10,0000;0,8179;0,8257;0,8172;9,1092
14,0000;10,0000;0,8021;0,8087;0,8016;8,5718
15,0000;10,0000;0,8118;0,8188;0,8113;7,6961
16,0000;10,0000;0,8027;0,8080;0,8024;8,0598
17,0000;10,0000;0,7971;0,8026;0,7968;8,2741
18,0000;10,0000;0,8029;0,8106;0,8023;7,1118
19,0000;10,0000;0,8036;0,8112;0,8031;6,8345
20,0000;10,0000;0,7961;0,8006;0,7958;6,8269
21,0000;10,0000;0,7986;0,8035;0,7983;6,4007
22,0000;10,0000;0,7992;0,8055;0,7988;6,3646
