5,0000;15,0000;0,7954;0,7985;0,7954;21,5371
6,0000;15,0000;0,7993;0,8031;0,7992;18,5221
7,0000;15,0000;0,7997;0,8048;0,7994;16,3075
8,0000;15,0000;0,7966;0,7980;0,7967;15,1659
9,0000;15,0000;0,8022;0,8061;0,8021;13,0537
10,0000;15,0000;0,7894;0,7936;0,7892;12,2418
11,0000;15,0000;0,7938;0,7983;0,7936;11,0713
12,0000;15,0000;0,7832;0,7864;0,7831;10,0008
13,0000;15,0000;0,7794;0,7802;0,7796;8,9223
14,0000;15,0000;0,7823;0,7872;0,7820;9,0719
15,0000;15,0000;0,7921;0,7972;0,7919;8,8014
16,0000;15,0000;0,7814;0,7860;0,7812;8,2457
17,0000;15,0000;0,7850;0,7921;0,7846;7,3614
18,0000;15,0000;0,7809;0,7843;0,7807;7,3687
19,0000;15,0000;0,7855;0,7896;0,7853;7,4695
20,0000;15,0000;0,7848;0,7862;0,7849;7,1493
21,0000;15,0000;0,7781;0,7785;0,7783;6,9318
22,0000;15,0000;0,7819;0,7833;0,7820;6,5411
