5,0000;20,0000;0,8029;0,8058;0,8030;24,5190
5,0000;20,0000;0,7847;0,7885;0,7846;26,6870
5,0000;20,0000;0,8066;0,8073;0,8069;17,0820
5,0000;20,0000;0,7518;0,7589;0,7515;19,6580
5,0000;20,0000;0,7664;0,7681;0,7666;17,4920
5,0000;20,0000;0,8066;0,8127;0,8062;22,3180
5,0000;20,0000;0,7737;0,7737;0,7741;21,3950
5,0000;20,0000;0,7190;0,7200;0,7192;27,8010
5,0000;20,0000;0,7883;0,7868;0,7889;35,7970
5,0000;20,0000;0,8066;0,8127;0,8062;40,7380
5,0000;20,0000;0,8029;0,8043;0,8031;20,7480
5,0000;20,0000;0,7628;0,7735;0,7621;21,4140
5,0000;20,0000;0,7883;0,7786;0,7897;20,4930
5,0000;20,0000;0,7628;0,7797;0,7615;19,6170
5,0000;20,0000;0,7737;0,7652;0,7749;26,2440
5,0000;20,0000;0,7774;0,7860;0,7769;23,8520
5,0000;20,0000;0,7336;0,7420;0,7332;29,1570
5,0000;20,0000;0,7956;0,7986;0,7957;27,2300
5,0000;20,0000;0,7664;0,7630;0,7671;34,3684
5,0000;20,0000;0,7956;0,8121;0,7941;19,3520
5,0000;20,0000;0,7445;0,7328;0,7458;27,3920
5,0000;20,0000;0,7774;0,7715;0,7783;20,0220
5,0000;20,0000;0,7956;0,7971;0,7958;27,9710
5,0000;20,0000;0,8029;0,8043;0,8031;31,4129
5,0000;20,0000;0,7591;0,7574;0,7596;16,7430
5,0000;20,0000;0,7263;0,7148;0,7275;18,0436
5,0000;20,0000;0,8029;0,8043;0,8031;22,7330
5,0000;20,0000;0,7883;0,7899;0,7885;34,9800
5,0000;20,0000;0,7847;0,7958;0,7838;13,9930
5,0000;20,0000;0,7445;0,7426;0,7450;15,0720
5,0000;20,0000;0,7774;0,7845;0,7770;23,4060
5,0000;20,0000;0,7774;0,7798;0,7775;29,0950
5,0000;20,0000;0,7774;0,7766;0,7778;18,5460
5,0000;20,0000;0,7153;0,7153;0,7157;23,7600
5,0000;20,0000;0,8358;0,8352;0,8362;32,9821
5,0000;20,0000;0,7701;0,7774;0,7697;20,3649
5,0000;20,0000;0,7372;0,7165;0,7392;35,5313
5,0000;20,0000;0,7774;0,7904;0,7764;18,6040
5,0000;20,0000;0,7737;0,7832;0,7731;22,6344
5,0000;20,0000;0,7810;0,7794;0,7816;28,4730
5,0000;20,0000;0,7737;0,7704;0,7744;24,5900
5,0000;20,0000;0,7555;0,7729;0,7542;19,6750
5,0000;20,0000;0,7701;0,7758;0,7699;18,7320
5,0000;20,0000;0,7847;0,7839;0,7851;25,9130
5,0000;20,0000;0,7993;0,8123;0,7981;21,1540
5,0000;20,0000;0,7774;0,7814;0,7773;15,5370
5,0000;20,0000;0,7956;0,8069;0,7947;20,9970
5,0000;20,0000;0,7810;0,7887;0,7806;24,3240
5,0000;20,0000;0,7993;0,8097;0,7985;18,3380
5,0000;20,0000;0,7810;0,7826;0,7812;29,0124
6,0000;20,0000;0,7372;0,7313;0,7381;15,7760
6,0000;20,0000;0,7956;0,8069;0,7947;20,2260
6,0000;20,0000;0,7737;0,7770;0,7738;18,2973
6,0000;20,0000;0,7117;0,7085;0,7123;29,0690
6,0000;20,0000;0,7920;0,7897;0,7926;24,2010
6,0000;20,0000;0,7628;0,7811;0,7613;19,1170
6,0000;20,0000;0,7409;0,7418;0,7412;24,1360
6,0000;20,0000;0,7737;0,7786;0,7736;16,6020
6,0000;20,0000;0,7920;0,7942;0,7921;17,4890
6,0000;20,0000;0,7883;0,8000;0,7874;18,9720
6,0000;20,0000;0,7591;0,7537;0,7600;16,2480
