0.8175;0.8276;0.8166;13.2660
0.8285;0.8278;0.8289;12.5120
0.7774;0.7570;0.7796;9.6960
0.7920;0.8014;0.7913;12.9310
0.8139;0.8185;0.8137;8.0210
0.7920;0.8041;0.7910;11.8530
0.8066;0.8127;0.8062;11.1310
0.7737;0.7974;0.7715;10.4410
0.8102;0.8182;0.8096;12.3530
0.8212;0.8316;0.8202;11.6690
0.8212;0.8316;0.8202;22.0430
0.7263;0.7036;0.7283;13.7480
0.7920;0.8081;0.7905;10.3260
0.8285;0.8351;0.8280;12.9960
0.8175;0.8252;0.8170;12.4130
0.8248;0.8310;0.8244;15.1300
0.7117;0.6722;0.7147;8.9620
0.7628;0.7471;0.7645;10.9110
0.7445;0.7552;0.7439;8.0810
0.8102;0.8243;0.8088;9.9440
0.7920;0.8094;0.7904;12.0824
0.7701;0.7586;0.7715;12.3510
0.7920;0.8081;0.7905;16.4530
0.8248;0.8310;0.8244;9.2620
0.7956;0.8069;0.7947;9.8240
0.8212;0.8165;0.8221;10.2690
0.8175;0.8162;0.8181;10.3280
0.7628;0.7703;0.7624;11.1500
0.8066;0.8153;0.8059;9.8420
0.7445;0.7635;0.7431;10.2980
0.7372;0.7273;0.7384;13.3940
0.7993;0.8185;0.7973;11.5940
0.8431;0.8470;0.8429;12.9100
0.8212;0.8192;0.8218;15.2080
0.8102;0.8116;0.8104;11.3259
0.7810;0.8013;0.7792;6.6600
0.8139;0.8185;0.8137;8.9221
0.7847;0.7944;0.7840;11.4738
0.8212;0.8293;0.8205;9.5740
0.7920;0.7865;0.7929;15.6630
0.8248;0.8322;0.8243;10.2327
0.7664;0.7793;0.7655;15.6640
0.8321;0.8456;0.8306;13.2330
0.8139;0.8172;0.8139;9.3520
0.7920;0.7986;0.7916;9.3020
0.7883;0.8014;0.7873;11.3050
0.8139;0.8235;0.8131;9.7060
0.7883;0.8014;0.7873;13.0640
0.7847;0.7958;0.7838;14.9330
0.7664;0.7778;0.7657;12.0080
