0.8029;0.7970;0.8039;25.5006
0.7993;0.7970;0.7999;30.0140
0.8139;0.8159;0.8140;35.4619
0.8029;0.8029;0.8033;20.7490
0.7956;0.7956;0.7960;20.4610
0.7920;0.7957;0.7920;24.5860
0.8139;0.8247;0.8129;23.7250
0.8066;0.8153;0.8059;24.0230
0.7628;0.7566;0.7637;34.6530
0.8175;0.8201;0.8176;28.9800
0.8175;0.8162;0.8181;26.4630
0.8029;0.8085;0.8027;24.2320
0.7956;0.8095;0.7944;29.5900
0.8248;0.8310;0.8244;22.7840
0.8102;0.8088;0.8108;36.1960
0.8321;0.8392;0.8316;38.5740
0.8248;0.8345;0.8239;25.6410
0.8066;0.8166;0.8058;27.9689
0.7920;0.7897;0.7926;35.6710
0.7993;0.7955;0.8001;32.5900
0.8321;0.8258;0.8333;24.7154
0.7847;0.7915;0.7843;15.2896
0.8066;0.8114;0.8064;42.6500
0.8102;0.8169;0.8098;26.6820
0.8066;0.8100;0.8066;28.2430
0.8248;0.8261;0.8251;23.6850
0.7591;0.7676;0.7587;25.2140
0.7847;0.7885;0.7846;21.5260
0.8029;0.7939;0.8043;27.8990
0.8212;0.8293;0.8205;16.3900
0.7774;0.7829;0.7772;19.6780
0.8285;0.8385;0.8275;25.3311
0.8139;0.8185;0.8137;22.5376
0.8066;0.8166;0.8058;23.6100
0.8358;0.8375;0.8359;27.9170
0.8139;0.8235;0.8131;31.2390
0.8248;0.8286;0.8247;30.7660
0.8248;0.8298;0.8246;15.1480
0.8212;0.8178;0.8220;27.3066
0.8431;0.8481;0.8428;27.9780
0.8029;0.8015;0.8035;20.3587
0.7993;0.7970;0.7999;25.3420
0.7956;0.7971;0.7958;30.7480
0.7445;0.7348;0.7457;35.3640
0.8467;0.8500;0.8466;27.8540
0.8248;0.8378;0.8235;34.8897
0.7445;0.7445;0.7449;29.8109
0.8175;0.8162;0.8181;24.1210
0.8139;0.8211;0.8134;26.9769
0.8212;0.8328;0.8200;31.1680
